id_a,id_b,nombre_a,nombre_b,grado_a,grado_b,n_senales,nombre,sinonimo,referencia,externo,vecindario,jaccard,detalle_nombre,detalle_sinonimo,detalle_referencia,detalle_externo,detalle_vecindario,detalle_jaccard,alguno_es_cascara,de_identidad
CHEMBL1201467,DRUGBANK:DB09318,"SYNTHETIC CONJUGATED ESTROGENS, B","Synthetic Conjugated Estrogens, B",2,1199,2,True,True,False,False,False,False,synthetic conjugated estrogens b,"Synthetic Conjugated Estrogens, B",,,,,True,True
CHEMBL1201477,DRUGBANK:DB09369,POLYESTRADIOL PHOSPHATE,Polyestradiol phosphate,1,496,2,True,True,False,False,False,False,polyestradiol phosphate,Polyestradiol phosphate,,,,,True,True
CHEMBL1201478,DRUGBANK:DB09287,POLYETHYLENE GLYCOL,Polyethylene glycol,16,481,2,True,True,False,False,False,False,polyethylene glycol,Polyethylene glycol,,,,,False,True
CHEMBL1201481,DRUGBANK:DB00707,PORFIMER SODIUM,Porfimer sodium,16,38,2,True,True,False,False,False,False,porfimer sodium,Porfimer sodium,,,,,True,True
CHEMBL1201494,DRUGBANK:DB09517,SODIUM FERRIC GLUCONATE COMPLEX,Sodium ferric gluconate complex,2,33,2,True,True,False,False,False,False,sodium ferric gluconate complex,Sodium ferric gluconate complex,,,,,True,True
CHEMBL1201496,DRUGBANK:DB01306,INSULIN ASPART,Insulin aspart,12,585,2,True,True,False,False,False,False,insulin aspart,Insulin aspart,,,,,False,True
CHEMBL1201497,DRUGBANK:DB00047,INSULIN GLARGINE,Insulin glargine,15,730,2,True,True,False,False,False,False,insulin glargine,Insulin glargine,,,,,False,True
CHEMBL1201506,DRUGBANK:DB00056,GEMTUZUMAB OZOGAMICIN,Gemtuzumab ozogamicin,9,744,2,True,True,False,False,False,False,gemtuzumab ozogamicin,Gemtuzumab ozogamicin,,,,,True,True
CHEMBL1201515,DRUGBANK:DB00082,PEGVISOMANT,Pegvisomant,9,703,2,True,True,False,False,False,False,pegvisomant,Pegvisomant,,,,,True,True
CHEMBL1201532,DRUGBANK:DB15263,THYROTROPIN,Thyrotropin,3,187,2,True,True,False,False,False,False,thyrotropin,Thyrotropin,,,,,True,True
CHEMBL1201533,DRUGBANK:DB00024,THYROTROPIN ALFA,Thyrotropin alfa,7,472,2,True,True,False,False,False,False,thyrotropin alfa,Thyrotropin alfa,,,,,True,True
CHEMBL1201538,DRUGBANK:DB00046,INSULIN LISPRO,Insulin lispro,4,731,2,True,True,False,False,False,False,insulin lispro,Insulin lispro,,,,,False,True
CHEMBL1201539,DRUGBANK:DB00071,INSULIN PORK,Insulin pork,6,729,2,True,True,False,False,False,False,insulin pork,Insulin (pork),,,,,True,True
CHEMBL1201544,DRUGBANK:DB00893,IRON DEXTRAN,Iron Dextran,4,137,2,True,True,False,False,False,False,iron dextran,Iron Dextran,,,,,True,True
CHEMBL1201550,DRUGBANK:DB00004,DENILEUKIN DIFTITOX,Denileukin diftitox,22,5,2,True,True,False,False,False,False,denileukin diftitox,Denileukin diftitox,,,,,True,True
CHEMBL1201554,DRUGBANK:DB11166,ANTITHROMBIN ALFA,Antithrombin Alfa,3,637,2,True,True,False,False,False,False,antithrombin alfa,Antithrombin Alfa,,,,,True,True
CHEMBL1201557,DRUGBANK:DB00069,INTERFERON ALFACON-1,Interferon alfacon-1,5,618,2,True,True,False,False,False,False,interferon alfacon 1,Interferon alfacon-1,,,,,True,True
CHEMBL1201558,DRUGBANK:DB00105,INTERFERON ALFA-2B,Interferon alfa-2b,37,627,2,True,True,False,False,False,False,interferon alfa 2b,Interferon alfa-2b,,,,,True,True
CHEMBL1201560,DRUGBANK:DB00008,PEGINTERFERON ALFA-2A,Peginterferon alfa-2a,28,670,2,True,True,False,False,False,False,peginterferon alfa 2a,Peginterferon alfa-2a,,,,,False,True
CHEMBL1201561,DRUGBANK:DB00022,PEGINTERFERON ALFA-2B,Peginterferon alfa-2b,43,932,2,True,True,False,False,False,False,peginterferon alfa 2b,Peginterferon alfa-2b,,,,,True,True
CHEMBL1201562,DRUGBANK:DB00060,INTERFERON BETA-1A,Interferon beta-1a,16,201,2,True,True,False,False,False,False,interferon beta 1a,Interferon beta 1a,,,,,True,True
CHEMBL1201563,DRUGBANK:DB00068,INTERFERON BETA-1B,Interferon beta-1b,7,616,2,True,True,False,False,False,False,interferon beta 1b,Interferon beta-1b,,,,,True,True
CHEMBL1201564,DRUGBANK:DB00033,INTERFERON GAMMA-1B,Interferon gamma-1b,45,615,2,True,True,False,False,False,False,interferon gamma 1b,Interferon .gamma.-1b,,,,,True,True
CHEMBL1201566,DRUGBANK:DB00012,DARBEPOETIN ALFA,Darbepoetin alfa,21,522,2,True,True,False,False,False,False,darbepoetin alfa,Darbepoetin alfa,,,,,False,True
CHEMBL1201567,DRUGBANK:DB00099,FILGRASTIM,Filgrastim,174,12,2,True,True,False,False,False,False,filgrastim,Filgrastim,,,,,False,True
CHEMBL1201568,DRUGBANK:DB00019,PEGFILGRASTIM,Pegfilgrastim,65,45,2,True,True,False,False,False,False,pegfilgrastim,Pegfilgrastim,,,,,True,True
CHEMBL1201570,DRUGBANK:DB00026,ANAKINRA,Anakinra,61,985,2,True,True,False,False,False,False,anakinra,Anakinra,,,,,False,True
CHEMBL1201571,DRUGBANK:DB00092,ALEFACEPT,Alefacept,10,316,2,True,True,False,False,False,False,alefacept,Alefacept,,,,,True,True
CHEMBL1201572,DRUGBANK:DB00005,ETANERCEPT,Etanercept,53,983,2,True,True,False,False,False,False,etanercept,Etanercept,,,,,False,True
CHEMBL1201573,DRUGBANK:DB00038,OPRELVEKIN,Oprelvekin,9,1,2,True,True,False,False,False,False,oprelvekin,Oprelvekin,,,,,True,True
CHEMBL1201575,DRUGBANK:DB00095,EFALIZUMAB,Efalizumab,11,603,2,True,True,False,False,False,False,efalizumab,Efalizumab,,,,,True,True
CHEMBL1201576,DRUGBANK:DB00073,RITUXIMAB,Rituximab,141,908,2,True,True,False,False,False,False,rituximab,Rituximab,,,,,False,True
CHEMBL1201577,DRUGBANK:DB00002,CETUXIMAB,Cetuximab,74,344,2,True,True,False,False,False,False,cetuximab,Cetuximab,,,,,True,True
CHEMBL1201580,DRUGBANK:DB00051,ADALIMUMAB,Adalimumab,32,1273,2,True,True,False,False,False,False,adalimumab,Adalimumab,,,,,False,True
CHEMBL1201581,DRUGBANK:DB00065,INFLIXIMAB,Infliximab,52,1312,2,True,True,False,False,False,False,infliximab,Infliximab,,,,,False,True
CHEMBL1201583,DRUGBANK:DB00112,BEVACIZUMAB,Bevacizumab,203,642,2,True,True,False,False,False,False,bevacizumab,Bevacizumab,,,,,False,True
CHEMBL1201584,DRUGBANK:DB00054,ABCIXIMAB,Abciximab,9,936,2,True,True,False,False,False,False,abciximab,Abciximab,,,,,True,True
CHEMBL1201585,DRUGBANK:DB00072,TRASTUZUMAB,Trastuzumab,75,659,2,True,True,False,False,False,False,trastuzumab,Trastuzumab,,,,,True,True
CHEMBL1201586,DRUGBANK:DB00110,PALIVIZUMAB,Palivizumab,4,347,2,True,True,False,False,False,False,palivizumab,Palivizumab,,,,,True,True
CHEMBL1201587,DRUGBANK:DB00087,ALEMTUZUMAB,Alemtuzumab,66,743,2,True,True,False,False,False,False,alemtuzumab,Alemtuzumab,,,,,False,True
CHEMBL1201589,DRUGBANK:DB00043,OMALIZUMAB,Omalizumab,27,339,2,True,True,False,False,False,False,omalizumab,Omalizumab,,,,,False,True
CHEMBL1201591,DRUGBANK:DB09067,CORTICORELIN OVINE TRIFLUTATE,Corticorelin ovine triflutate,1,68,2,True,True,False,False,False,False,corticorelin ovine triflutate,Corticorelin ovine triflutate,,,,,True,True
CHEMBL1201593,DRUGBANK:DB00009,ALTEPLASE,Alteplase,36,697,2,True,True,False,False,False,False,alteplase,Alteplase,,,,,False,True
CHEMBL1201594,DRUGBANK:DB00049,RASBURICASE,Rasburicase,9,12,2,True,True,False,False,False,False,rasburicase,Rasburicase,,,,,True,True
CHEMBL1201595,DRUGBANK:DB00090,LARONIDASE,Laronidase,5,1,2,True,True,False,False,False,False,laronidase,Laronidase,,,,,True,True
CHEMBL1201599,DRUGBANK:DB00028,HUMAN IMMUNOGLOBULIN G,Human immunoglobulin G,70,334,2,True,True,False,False,False,False,human immunoglobulin g,Human immunoglobulin G,,,,,True,True
CHEMBL1201604,DRUGBANK:DB00081,TOSITUMOMAB,Tositumomab,6,1385,2,True,True,False,False,False,False,tositumomab,Tositumomab,,,,,True,True
CHEMBL1201605,DRUGBANK:DB00111,DACLIZUMAB,Daclizumab,26,604,2,True,True,False,False,False,False,daclizumab,Daclizumab,,,,,False,True
CHEMBL1201606,DRUGBANK:DB00078,IBRITUMOMAB TIUXETAN,Ibritumomab tiuxetan,16,738,2,True,True,False,False,False,False,ibritumomab tiuxetan,Ibritumomab tiuxetan,,,,,True,True
CHEMBL1201607,DRUGBANK:DB00108,NATALIZUMAB,Natalizumab,16,607,2,True,True,False,False,False,False,natalizumab,Natalizumab,,,,,False,True
CHEMBL1201610,DRUGBANK:DB01285,CORTICOTROPIN,Corticotropin,22,1026,2,True,True,False,False,False,False,corticotropin,Corticotropin,,,,,True,True
CHEMBL1201613,DRUGBANK:DB01309,INSULIN GLULISINE,Insulin glulisine,6,731,2,True,True,False,False,False,False,insulin glulisine,Insulin glulisine,,,,,True,True
CHEMBL1201619,DRUGBANK:DB06692,APROTININ,Aprotinin,3,388,2,True,True,False,False,False,False,aprotinin,Aprotinin,,,,,True,True
CHEMBL1201622,DRUGBANK:DB09113,PORACTANT ALFA,Poractant alfa,6,139,2,True,True,False,False,False,False,poractant alfa,Poractant Alfa,,,,,True,True
CHEMBL1201624,DRUGBANK:DB06761,BERACTANT,Beractant,3,139,2,True,True,False,False,False,False,beractant,Beractant,,,,,True,True
CHEMBL1201625,DRUGBANK:DB01432,CHOLESTYRAMINE,Cholestyramine,12,399,2,True,True,False,False,False,False,cholestyramine,Cholestyramine,,,,,False,True
CHEMBL1201631,DRUGBANK:DB00030,INSULIN HUMAN,Insulin human,51,731,2,True,True,False,False,False,False,insulin human,Insulin (human),,,,,False,True
CHEMBL1201632,DRUGBANK:DB00053,IMIGLUCERASE,Imiglucerase,5,1,2,True,True,False,False,False,False,imiglucerase,Imiglucerase,,,,,True,True
CHEMBL1201636,DRUGBANK:DB14740,HYALURONIDASE,Hyaluronidase,23,206,2,True,True,False,False,False,False,hyaluronidase,Hyaluronidase,,,,,False,True
CHEMBL1201646,DRUGBANK:DB00638,INULIN,Inulin,4,12,2,True,True,False,False,False,False,inulin,Inulin,,,,,True,True
CHEMBL1201662,DRUGBANK:DB11095,DESIRUDIN,Desirudin,3,643,2,True,True,False,False,False,False,desirudin,Desirudin,,,,,False,True
CHEMBL1201666,DRUGBANK:DB00001,LEPIRUDIN,Lepirudin,5,646,2,True,True,False,False,False,False,lepirudin,Lepirudin,,,,,False,True
CHEMBL1201668,DRUGBANK:DB04899,NESIRITIDE,Nesiritide,18,309,2,True,True,False,False,False,False,nesiritide,Nesiritide,,,,,False,True
CHEMBL1201670,DRUGBANK:DB00020,SARGRAMOSTIM,Sargramostim,104,9,2,True,True,False,False,False,False,sargramostim,Sargramostim,,,,,True,True
CHEMBL1201703,DRUGBANK:DB00061,PEGADEMASE,Pegademase,1,37,2,True,True,False,False,False,False,pegademase,Pegademase,,,,,True,True
CHEMBL1201716,DRUGBANK:DB01277,MECASERMIN,Mecasermin,16,577,2,True,True,False,False,False,False,mecasermin,Mecasermin,,,,,False,True
CHEMBL1201717,DRUGBANK:DB14751,MECASERMIN RINFABATE,Mecasermin rinfabate,4,1,2,True,True,False,False,False,False,mecasermin rinfabate,Mecasermin rinfabate,,,,,True,True
CHEMBL1201718,DRUGBANK:DB06205,HYALURONIDASE (HUMAN RECOMBINANT),Hyaluronidase (human recombinant),20,204,2,True,True,False,False,False,False,hyaluronidase human recombinant,Hyaluronidase (human recombinant),,,,,True,True
CHEMBL1201724,DRUGBANK:DB06812,POVIDONE-IODINE,Povidone-iodine,21,3,2,True,True,False,False,False,False,povidone iodine,Povidone iodine,,,,,True,True
CHEMBL1201758,DRUGBANK:DB04890,BEPOTASTINE,Bepotastine,6,759,2,True,True,False,False,False,False,bepotastine,Bepotastine,,,,,False,True
CHEMBL1201772,RXNORM:613391,PRASUGREL,prasugrel,1391,2,2,True,True,False,False,False,False,prasugrel,Prasugrel,,,,,True,True
CHEMBL1201821,DRUGBANK:DB00039,PALIFERMIN,Palifermin,28,128,2,True,True,False,False,False,False,palifermin,Palifermin,,,,,True,True
CHEMBL1201822,DRUGBANK:DB01279,GALSULFASE,Galsulfase,2,1,2,True,True,False,False,False,False,galsulfase,Galsulfase,,,,,True,True
CHEMBL1201823,DRUGBANK:DB01281,ABATACEPT,Abatacept,42,981,2,True,True,False,False,False,False,abatacept,Abatacept,,,,,True,True
CHEMBL1201825,DRUGBANK:DB01270,RANIBIZUMAB,Ranibizumab,30,349,2,True,True,False,False,False,False,ranibizumab,Ranibizumab,,,,,False,True
CHEMBL1201827,DRUGBANK:DB01269,PANITUMUMAB,Panitumumab,33,339,2,True,True,False,False,False,False,panitumumab,Panitumumab,,,,,True,True
CHEMBL1201828,DRUGBANK:DB01257,ECULIZUMAB,Eculizumab,22,605,2,True,True,False,False,False,False,eculizumab,Eculizumab,,,,,False,True
CHEMBL1201830,DRUGBANK:DB06372,RILONACEPT,Rilonacept,13,980,2,True,True,False,False,False,False,rilonacept,Rilonacept,,,,,True,True
CHEMBL1201831,DRUGBANK:DB08904,CERTOLIZUMAB PEGOL,Certolizumab pegol,10,1797,2,True,True,False,False,False,False,certolizumab pegol,Certolizumab pegol,,,,,True,True
CHEMBL1201832,DRUGBANK:DB05332,ROMIPLOSTIM,Romiplostim,15,10,2,True,True,False,False,False,False,romiplostim,Romiplostim,,,,,False,True
CHEMBL1201833,DRUGBANK:DB06674,GOLIMUMAB,Golimumab,14,1261,2,True,True,False,False,False,False,golimumab,Golimumab,,,,,True,True
CHEMBL1201834,DRUGBANK:DB06168,CANAKINUMAB,Canakinumab,42,1259,2,True,True,False,False,False,False,canakinumab,Canakinumab,,,,,False,True
CHEMBL1201835,DRUGBANK:DB05679,USTEKINUMAB,Ustekinumab,27,339,2,True,True,False,False,False,False,ustekinumab,Ustekinumab,,,,,True,True
CHEMBL1201836,DRUGBANK:DB06650,OFATUMUMAB,Ofatumumab,28,339,2,True,True,False,False,False,False,ofatumumab,Ofatumumab,,,,,True,True
CHEMBL1201837,DRUGBANK:DB05311,ECALLANTIDE,Ecallantide,2,1,2,True,True,False,False,False,False,ecallantide,Ecallantide,,,,,True,True
CHEMBL1201865,DRUGBANK:DB06720,VELAGLUCERASE ALFA,Velaglucerase alfa,1,2,2,True,True,False,False,False,False,velaglucerase alfa,Velaglucerase alfa,,,,,True,True
CHEMBL1201867,DRUGBANK:DB06215,FERUMOXYTOL,Ferumoxytol,8,56,2,True,True,False,False,False,False,ferumoxytol,Ferumoxytol,,,,,False,True
CHEMBL1208829,CHEMBL3402567,ITX-5061,ITX-5061,3,3,2,True,True,False,False,False,False,itx 5061,ITX 5061,,,,,False,True
CHEMBL1230122,CHEMBL1766582,R-1487,R-1487,2,1,2,True,True,False,False,False,False,r 1487,R 1487,,,,,False,True
CHEMBL1230961,CHEMBL1909452,Apramycin,APRAMYCIN,840,1,2,True,True,False,False,False,False,apramycin,Apramycin,,,,,True,True
CHEMBL1235478,DRUGBANK:DB12257,PLATINUM,Platinum,8,10,2,True,True,False,False,False,False,platinum,Platinum,,,,,True,True
CHEMBL123558,DRUGBANK:DB04957,AZIMILIDE,Azimilide,5,627,2,True,True,False,False,False,False,azimilide,Azimilide,,,,,True,True
CHEMBL1237021,RXNORM:1040028,LURASIDONE,lurasidone,1517,2,2,True,True,False,False,False,False,lurasidone,Lurasidone,,,,,True,True
CHEMBL1237022,DRUGBANK:DB06273,TOCILIZUMAB,Tocilizumab,73,1299,2,True,True,False,False,False,False,tocilizumab,Tocilizumab,,,,,False,True
CHEMBL1237023,DRUGBANK:DB06643,DENOSUMAB,Denosumab,41,606,2,True,True,False,False,False,False,denosumab,Denosumab,,,,,False,True
CHEMBL1237024,DRUGBANK:DB06688,SIPULEUCEL-T,Sipuleucel-T,4,255,2,True,True,False,False,False,False,sipuleucel t,Sipuleucel-T,,,,,True,True
CHEMBL1237025,DRUGBANK:DB09208,PEGLOTICASE,Pegloticase,2,57,2,True,True,False,False,False,False,pegloticase,Pegloticase,,,,,True,True
CHEMBL1237026,DRUGBANK:DB08869,TESAMORELIN,Tesamorelin,6,9,2,True,True,False,False,False,False,tesamorelin,Tesamorelin,,,,,False,True
CHEMBL1237119,RXNORM:343048,TREPROSTINIL,treprostinil,1230,4,2,True,True,False,False,False,False,treprostinil,Treprostinil,,,,,True,True
CHEMBL1256391,RXNORM:1592254,PIRFENIDONE,pirfenidone,639,4,2,True,True,False,False,False,False,pirfenidone,Pirfenidone,,,,,True,True
CHEMBL1256786,RXNORM:25255,FORMOTEROL,formoterol,1449,2,2,True,True,False,False,False,False,formoterol,Formoterol,,,,,True,True
CHEMBL1276127,DRUGBANK:DB12379,INDIRUBIN,Indirubin,2,4,2,True,True,False,False,False,False,indirubin,Indirubin,,,,,True,True
CHEMBL1286,RXNORM:114477,LEVETIRACETAM,levetiracetam,920,11,2,True,True,False,False,False,False,levetiracetam,Levetiracetam,,,,,True,True
CHEMBL12948,DRUGBANK:DB13647,SEMUSTINE,Semustine,4,4,2,True,True,False,False,False,False,semustine,Semustine,,,,,True,True
CHEMBL129482,CHEMBL583912,(+)-EPICATECHIN,(-)-EPICATECHIN,5,2,2,True,True,False,False,False,False,epicatechin,(+)-epicatechin,,,,,True,True
CHEMBL1337,RXNORM:61805,NITISINONE,nitisinone,16,5,2,True,True,False,False,False,False,nitisinone,Nitisinone,,,,,True,True
CHEMBL135,RXNORM:4083,ESTRADIOL,estradiol,2079,2,2,True,True,False,False,False,False,estradiol,Estradiol,,,,,True,True
CHEMBL1351,DRUGBANK:DB00958,CARBOPLATIN,Carboplatin,181,1142,2,True,True,False,False,False,False,carboplatin,Carboplatin,,,,,True,True
CHEMBL1366,DRUGBANK:DB00995,AURANOFIN,Auranofin,13,764,2,True,True,False,False,False,False,auranofin,Auranofin,,,,,True,True
CHEMBL1370,RXNORM:19831,BUDESONIDE,budesonide,1739,12,2,True,True,False,False,False,False,budesonide,Budesonide,,,,,True,True
CHEMBL1380,RXNORM:190521,ABACAVIR,abacavir,821,4,2,True,True,False,False,False,False,abacavir,Abacavir,,,,,True,True
CHEMBL1397,RXNORM:282446,POSACONAZOLE,posaconazole,759,4,2,True,True,False,False,False,False,posaconazole,(-)-posaconazole,,,,,True,True
CHEMBL141,RXNORM:68244,LAMIVUDINE,lamivudine,1018,9,2,True,True,False,False,False,False,lamivudine,Lamivudine,,,,,True,True
CHEMBL1431,RXNORM:6809,METFORMIN,metformin,1478,10,2,True,True,False,False,False,False,metformin,Metformin,,,,,True,True
CHEMBL1440,RXNORM:10395,TETRACYCLINE,tetracycline,1264,1,2,True,True,False,False,False,False,tetracycline,Tetracycline,,,,,True,True
CHEMBL1456,RXNORM:68149,MYCOPHENOLATE MOFETIL,mycophenolate mofetil,1642,19,2,True,True,False,False,False,False,mycophenolate mofetil,Mycophenolate mofetil,,,,,True,True
CHEMBL1467,RXNORM:519,ALLOPURINOL,allopurinol,1076,2,2,True,True,False,False,False,False,allopurinol,Allopurinol,,,,,True,True
CHEMBL146927,CHEMBL4297273,CPP-115,CPP-115,2,2,2,True,True,False,False,False,False,cpp 115,Cpp-115,,,,,False,True
CHEMBL148,CHEMBL43708,IMIPENEM,IMIPENEM,279,14,2,True,True,False,False,False,False,imipenem,Imipenem,,,,,False,True
CHEMBL1485,DRUGBANK:DB17289,ARGININE,L-arginine,72,22,2,False,True,False,True,False,False,,L-(+)-Arginine,,74-79-3,,,True,True
CHEMBL1489,RXNORM:1251,AZACITIDINE,azacitidine,1184,3,2,True,True,False,False,False,False,azacitidine,Azacitidine,,,,,True,True
CHEMBL1491,RXNORM:17767,AMLODIPINE,amlodipine,1241,21,2,True,True,False,False,False,False,amlodipine,Amlodipine,,,,,True,True
CHEMBL1509,RXNORM:11636,DROSPIRENONE,drospirenone,1584,11,2,True,True,False,False,False,False,drospirenone,Drospirenone,,,,,True,True
CHEMBL1520,RXNORM:306674,VARDENAFIL,vardenafil,1030,5,2,True,True,False,False,False,False,vardenafil,Vardenafil,,,,,True,True
CHEMBL1538,RXNORM:300195,TENOFOVIR DISOPROXIL,tenofovir disoproxil,1041,4,2,True,True,False,False,False,False,tenofovir disoproxil,Tenofovir disoproxil,,,,,True,True
CHEMBL15605,CHEMBL43686,HYDROCHLORTHIAZIDE,HYDROCHLORTHIAZIDE,2,2,2,True,True,False,False,False,False,hydrochlorthiazide,Hydrochlorthiazide,,,,,False,True
CHEMBL1566,DRUGBANK:DB00284,ACARBOSE,Acarbose,14,1181,2,True,True,False,False,False,False,acarbose,Acarbose,,,,,False,True
CHEMBL1578,DRUGBANK:DB00517,ANISOTROPINE METHYLBROMIDE,Anisotropine methylbromide,1,962,2,True,True,False,False,False,False,anisotropine methylbromide,Anisotropine methylbromide,,,,,False,True
CHEMBL1592101,DRUGBANK:DB13909,BISMUTH SUBGALLATE,Bismuth subgallate,1,855,2,True,True,False,False,False,False,bismuth subgallate,Bismuth subgallate,,,,,True,True
CHEMBL160519,DRUGBANK:DB01366,PROCATEROL,Procaterol,3,802,2,True,True,False,False,False,False,procaterol,Procaterol,,,,,True,True
CHEMBL161381,CHEMBL885,"EMTRICITABINE, (+/-)-",EMTRICITABINE,1,806,2,True,True,False,False,False,False,emtricitabine,(-)-emtricitabine,,,,,True,True
CHEMBL161381,RXNORM:276237,"EMTRICITABINE, (+/-)-",emtricitabine,1,4,2,True,True,False,False,False,False,emtricitabine,"Emtricitabine, (+/-)-",,,,,True,True
CHEMBL161381,DRUGBANK:DB12753,"EMTRICITABINE, (+/-)-",Racivir,1,12,2,False,True,False,True,False,False,,(+/-)-Emtricitabine,,XQSPYNMVSIKCOC-UHFFFAOYSA-N,,,True,True
CHEMBL1614709,CHEMBL1967878,CENISERTIB,CENISERTIB,1,2,2,True,True,False,False,False,False,cenisertib,Cenisertib,,,,,True,True
CHEMBL163,RXNORM:85762,RITONAVIR,ritonavir,1574,9,2,True,True,False,False,False,False,ritonavir,Ritonavir,,,,,True,True
CHEMBL1652606,CHEMBL4297101,CEFTOBIPROLE MEDOCARIL,CEFTOBIPROLE MEDOCARIL,10,2,2,True,True,False,False,False,False,ceftobiprole medocaril,Ceftobiprole medocaril,,,,,False,True
CHEMBL1652606,DRUGBANK:DB14733,CEFTOBIPROLE MEDOCARIL,Ceftobiprole medocaril,10,17,2,True,True,False,False,False,False,ceftobiprole medocaril,Ceftobiprole medocaril,,,,,True,True
CHEMBL1667969,CHEMBL3545341,SAR-407899,SAR-407899,4,4,2,True,True,False,False,False,False,sar 407899,SAR-407899,,,,,False,True
CHEMBL1673159,CHEMBL1741078,VCH-759,VCH-759,2,2,2,True,True,False,False,False,False,vch 759,VCH-759,,,,,False,True
CHEMBL168815,DRUGBANK:DB00185,CEVIMELINE,Cevimeline,2,1077,2,True,True,False,False,False,False,cevimeline,Cevimeline,,,,,False,True
CHEMBL1697742,DRUGBANK:DB09255,DEXTRAN,Dextran,5,1134,2,True,True,False,False,False,False,dextran,Dextran,,,,,True,True
CHEMBL1697849,DRUGBANK:DB13846,PYRROBUTAMINE,Pyrrobutamine,2,9,2,True,True,False,False,False,False,pyrrobutamine,Pyrrobutamine,,,,,True,True
CHEMBL1697854,DRUGBANK:DB11618,ZORUBICIN,Zorubicin,2,6,2,True,True,False,False,False,False,zorubicin,Zorubicin,,,,,True,True
CHEMBL170179,CHEMBL2107793,METHADYL ACETATE,ALPHACETYLMETHADOL,915,899,2,False,True,False,False,False,True,,Alphacetylmethadol,,,,0.98,True,True
CHEMBL1705709,DRUGBANK:DB13381,SODIUM FEREDETATE,Sodium feredetate,1,124,2,True,True,False,False,False,False,sodium feredetate,Sodium feredetate,,,,,True,True
CHEMBL1742982,DRUGBANK:DB08885,AFLIBERCEPT,Aflibercept,49,4,2,True,True,False,False,False,False,aflibercept,Aflibercept,,,,,True,True
CHEMBL1742984,DRUGBANK:DB12845,AMATUXIMAB,Amatuximab,4,333,2,True,True,False,False,False,False,amatuximab,Amatuximab,,,,,True,True
CHEMBL1742989,DRUGBANK:DB05136,BAVITUXIMAB,Bavituximab,14,337,2,True,True,False,False,False,False,bavituximab,Bavituximab,,,,,True,True
CHEMBL1742990,DRUGBANK:DB06681,BELATACEPT,Belatacept,7,316,2,True,True,False,False,False,False,belatacept,Belatacept,,,,,True,True
CHEMBL1742991,DRUGBANK:DB12023,BENRALIZUMAB,Benralizumab,13,335,2,True,True,False,False,False,False,benralizumab,Benralizumab,,,,,False,True
CHEMBL1742992,DRUGBANK:DB09052,BLINATUMOMAB,Blinatumomab,14,743,2,True,True,False,False,False,False,blinatumomab,Blinatumomab,,,,,True,True
CHEMBL1742993,DRUGBANK:DB12560,BLOSOZUMAB,Blosozumab,2,334,2,True,True,False,False,False,False,blosozumab,Blosozumab,,,,,True,True
CHEMBL1742994,DRUGBANK:DB08870,BRENTUXIMAB VEDOTIN,Brentuximab vedotin,26,1105,2,True,True,False,False,False,False,brentuximab vedotin,Brentuximab vedotin,,,,,True,True
CHEMBL1742995,DRUGBANK:DB05459,BRIAKINUMAB,Briakinumab,4,602,2,True,True,False,False,False,False,briakinumab,Briakinumab,,,,,True,True
CHEMBL1742996,DRUGBANK:DB11776,BRODALUMAB,Brodalumab,11,604,2,True,True,False,False,False,False,brodalumab,Brodalumab,,,,,True,True
CHEMBL1742999,DRUGBANK:DB12718,CARLUMAB,Carlumab,3,333,2,True,True,False,False,False,False,carlumab,Carlumab,,,,,True,True
CHEMBL1743001,DRUGBANK:DB12250,CIXUTUMUMAB,Cixutumumab,26,333,2,True,True,False,False,False,False,cixutumumab,Cixutumumab,,,,,True,True
CHEMBL1743003,DRUGBANK:DB11646,CONATUMUMAB,Conatumumab,8,337,2,True,True,False,False,False,False,conatumumab,Conatumumab,,,,,True,True
CHEMBL1743004,DRUGBANK:DB11959,CRENEZUMAB,Crenezumab,1,333,2,True,True,False,False,False,False,crenezumab,Crenezumab,,,,,True,True
CHEMBL1743005,DRUGBANK:DB12589,DACETUZUMAB,Dacetuzumab,4,338,2,True,True,False,False,False,False,dacetuzumab,Dacetuzumab,,,,,True,True
CHEMBL1743006,DRUGBANK:DB11840,DALOTUZUMAB,Dalotuzumab,9,333,2,True,True,False,False,False,False,dalotuzumab,Dalotuzumab,,,,,True,True
CHEMBL1743007,DRUGBANK:DB09331,DARATUMUMAB,Daratumumab,41,340,2,True,True,False,False,False,False,daratumumab,Daratumumab,,,,,False,True
CHEMBL1743010,DRUGBANK:DB06317,ELOTUZUMAB,Elotuzumab,7,339,2,True,True,False,False,False,False,elotuzumab,Elotuzumab,,,,,True,True
