id,nombre,prefijo,genes,descendientes
MONDO_0017624,familial primary hypomagnesemia with hypercalciuria and nephrocalcinosis,MONDO,95,2
MONDO_0017625,familial primary hypomagnesemia with hypocalcuria,MONDO,54,1
MONDO_0017626,familial primary hypomagnesemia with normocalcuria,MONDO,77,5
MONDO_0017627,congenital hereditary facial paralysis-variable hearing loss syndrome,MONDO,1,0
MONDO_0017630,X-linked complicated spastic paraplegia type 1,MONDO,9,0
MONDO_0017634,non-infectious anterior uveitis,MONDO,69,1
MONDO_0017636,hemiparkinsonism-hemiatrophy syndrome,MONDO,37,0
MONDO_0017639,carbon monoxide-induced parkinsonism,MONDO,7,0
MONDO_0017642,intellectual disability-microcephaly-phalangeal-facial abnormalities syndrome,MONDO,0,0
MONDO_0017658,hyperekplexia,MONDO,88,2
MONDO_0017666,diffuse palmoplantar keratoderma,MONDO,1384,36
MONDO_0017668,intellectual disability-short stature-hypertelorism syndrome,MONDO,8,0
MONDO_0017672,focal palmoplantar keratoderma,MONDO,4717,13
MONDO_0017675,punctate palmoplantar keratoderma,MONDO,848,4
MONDO_0017677,focal acral hyperkeratosis,MONDO,0,0
MONDO_0017682,intellectual disability-polydactyly-uncombable hair syndrome,MONDO,36,0
MONDO_0017684,disorder of beta and omega amino acid metabolism,MONDO,5,1
MONDO_0017686,inborn aminoacylase deficiency,MONDO,106,4
MONDO_0017687,disorder of neutral amino acid transport,MONDO,0,0
MONDO_0017688,disorder of glycolysis,MONDO,1652,29
MONDO_0017689,disorder of fructose metabolism,MONDO,84,2
MONDO_0017690,disorder of galactose metabolism,MONDO,557,7
MONDO_0017691,erythrocyte galactose epimerase deficiency,MONDO,1,0
MONDO_0017692,generalized galactose epimerase deficiency,MONDO,1,0
MONDO_0017694,"glycogen storage disease due to acid maltase deficiency, infantile onset",MONDO,24,0
MONDO_0017695,"glycogen storage disease due to glycogen branching enzyme deficiency, progressive hepatic form",MONDO,1,0
MONDO_0017696,"glycogen storage disease due to glycogen branching enzyme deficiency, non progressive hepatic form",MONDO,1,0
MONDO_0017697,"glycogen storage disease due to glycogen branching enzyme deficiency, fatal perinatal neuromuscular form",MONDO,1,0
MONDO_0017698,"glycogen storage disease due to glycogen branching enzyme deficiency, congenital neuromuscular form",MONDO,1,0
MONDO_0017699,"glycogen storage disease due to glycogen branching enzyme deficiency, childhood combined hepatic and myopathic form",MONDO,1,0
MONDO_0017700,"glycogen storage disease due to glycogen branching enzyme deficiency, childhood neuromuscular form",MONDO,1,0
MONDO_0017701,"glycogen storage disease due to glycogen branching enzyme deficiency, adult neuromuscular form",MONDO,1,0
MONDO_0017703,disorder of glyoxylate metabolism,MONDO,162,2
MONDO_0017704,familial partial epilepsy,MONDO,1761,14
MONDO_0017705,congenital pulmonary venous return anomaly,MONDO,221,1
MONDO_0017706,disorder of carbohydrate transmembrane transport and absorption,MONDO,1738,41
MONDO_0017708,mevalonate kinase deficiency,MONDO,320,2
MONDO_0017711,pancreatic colipase deficiency,MONDO,22,0
MONDO_0017712,combined pancreatic lipase-colipase deficiency,MONDO,0,0
MONDO_0017713,disorder of fatty acid oxidation and ketogenesis,MONDO,799,17
MONDO_0017714,acyl-CoA dehydrogenase deficiency,MONDO,248,6
MONDO_0017715,3-hydroxyacyl-CoA dehydrogenase deficiency,MONDO,74,1
MONDO_0017716,disorder of carnitine cycle and carnitine transport,MONDO,364,7
MONDO_0017719,gangliosidosis,MONDO,588,16
MONDO_0017720,GM2 gangliosidosis,MONDO,471,11
MONDO_0017721,"Sandhoff disease, infantile form",MONDO,2,0
MONDO_0017722,"Sandhoff disease, juvenile form",MONDO,12,0
MONDO_0017723,"Sandhoff disease, adult form",MONDO,111,0
MONDO_0017724,"Tay-Sachs disease, b variant, infantile form",MONDO,1,0
MONDO_0017725,"Tay-Sachs disease, b variant, juvenile form",MONDO,1,0
MONDO_0017726,"Tay-Sachs disease, B variant, adult form",MONDO,1,0
MONDO_0017728,"Tay-Sachs disease, B1 variant",MONDO,1,0
MONDO_0017729,"metachromatic leukodystrophy, late infantile form",MONDO,9,0
MONDO_0017730,"metachromatic leukodystrophy, adult form",MONDO,10,0
MONDO_0017731,glycoproteinosis,MONDO,570,28
MONDO_0017732,"alpha-mannosidosis, infantile form",MONDO,1,0
MONDO_0017733,"alpha-mannosidosis, adult form",MONDO,4,0
MONDO_0017734,sialidosis,MONDO,93,8
MONDO_0017735,congenital aortic valve stenosis,MONDO,152,1
MONDO_0017736,disorder of sialic acid metabolism,MONDO,5,1
MONDO_0017737,intermediate severe Salla disease,MONDO,1,0
MONDO_0017738,lysosomal glycogen storage disease,MONDO,344,4
MONDO_0017739,disorder of lysosomal-related organelles,MONDO,902,17
MONDO_0017740,disorder of protein N-glycosylation,MONDO,598,24
MONDO_0017741,disorder of protein O-glycosylation,MONDO,923,41
MONDO_0017746,atypical Rett syndrome,MONDO,78,1
MONDO_0017747,disorder of fucoglycosan synthesis,MONDO,594,4
MONDO_0017748,inborn disorder of glycosphingolipid and glycosylphosphatidylinositol anchor glycosylation,MONDO,252,8
MONDO_0017749,disorder of multiple glycosylation,MONDO,1839,26
MONDO_0017750,defect in conserved oligomeric Golgi complex,MONDO,111,7
MONDO_0017752,defect in V-ATPase,MONDO,0,0
MONDO_0017754,inborn disorder of porphyrin metabolism,MONDO,1796,46
MONDO_0017755,inborn disorder of bilirubin metabolism,MONDO,903,26
MONDO_0017757,disorder of metabolite absorption and transport,MONDO,3704,86
MONDO_0017758,disorder of vitamin and non-protein cofactor absorption and transport,MONDO,692,41
MONDO_0017759,disorder of catecholamine synthesis,MONDO,51,2
MONDO_0017761,disorder of mineral absorption and transport,MONDO,3428,42
MONDO_0017762,disorder of copper metabolism,MONDO,2072,5
MONDO_0017763,disorder of iron metabolism and transport,MONDO,1500,14
MONDO_0017764,disorder of zinc metabolism,MONDO,523,3
MONDO_0017765,disorder of magnesium transport,MONDO,173,13
MONDO_0017766,disorder of manganese transport,MONDO,149,2
MONDO_0017769,acquired immunodeficiency,MONDO,71,2
MONDO_0017770,Robinow-like syndrome,MONDO,5,0
MONDO_0017771,Mayer-Rokitansky-Kuster-Hauser syndrome,MONDO,587,2
MONDO_0017773,hypoalphalipoproteinemia,MONDO,628,8
MONDO_0017774,hypobetalipoproteinemia,MONDO,449,4
MONDO_0017778,lamellar ichthyosis,MONDO,200,3
MONDO_0017779,alpha-N-acetylgalactosaminidase deficiency,MONDO,109,3
MONDO_0017780,20p13 microdeletion syndrome,MONDO,7,0
MONDO_0017781,12p12.1 microdeletion syndrome,MONDO,0,0
MONDO_0017782,developmental and speech delay due to SOX5 deficiency,MONDO,5,0
MONDO_0017785,PENS syndrome,MONDO,0,0
MONDO_0017786,2q23.1 microduplication syndrome,MONDO,0,0
MONDO_0017787,erythroderma desquamativum,MONDO,36,0
MONDO_0017788,contractures - webbed neck - micrognathia - hypoplastic nipples syndrome,MONDO,0,0
MONDO_0017790,gastric adenocarcinoma and proximal polyposis of the stomach,MONDO,79,0
MONDO_0017791,high bone mass osteogenesis imperfecta,MONDO,4,0
MONDO_0017792,7p22.1 microduplication syndrome,MONDO,17,0
MONDO_0017793,marfanoid habitus-inguinal hernia-advanced bone age syndrome,MONDO,0,0
MONDO_0017794,Xq12-q13.3 duplication syndrome,MONDO,0,0
MONDO_0017795,ameloblastoma,MONDO,673,3
MONDO_0017804,autosomal recessive leukoencephalopathy-ischemic stroke-retinitis pigmentosa syndrome,MONDO,0,0
MONDO_0017805,intellectual disability-hypotonia-brachycephaly-pyloric stenosis-cryptorchidism syndrome,MONDO,4,0
MONDO_0017806,15q overgrowth syndrome,MONDO,37,2
MONDO_0017808,duplication of the pituitary gland,MONDO,5,0
MONDO_0017809,parkinsonism due to ATP13A2 deficiency,MONDO,135,0
MONDO_0017810,variant ABeta2M amyloidosis,MONDO,2,0
MONDO_0017811,severe neonatal hypotonia-seizures-encephalopathy syndrome due to 5q31.3 microdeletion,MONDO,2,0
MONDO_0017812,segmental progressive overgrowth syndrome with fibroadipose hyperplasia,MONDO,3,0
MONDO_0017813,van Maldergem syndrome,MONDO,54,2
MONDO_0017814,primary bone lymphoma,MONDO,22,2
MONDO_0017815,acquired porencephaly,MONDO,0,0
MONDO_0017816,primary systemic amyloidosis,MONDO,35,0
MONDO_0017817,primary localized amyloidosis,MONDO,0,0
MONDO_0017818,lethal arteriopathy syndrome due to fibulin-4 deficiency,MONDO,1,0
MONDO_0017819,atypical dentin dysplasia due to SMOC2 deficiency,MONDO,1,0
MONDO_0017824,familial isolated pituitary adenoma,MONDO,155,1
MONDO_0017829,autosomal dominant proximal renal tubular acidosis,MONDO,0,0
MONDO_0017830,severe Canavan disease,MONDO,1,0
MONDO_0017831,mild Canavan disease,MONDO,2,0
MONDO_0017836,erythrokeratoderma en cocardes,MONDO,0,0
MONDO_0017837,multiple sclerosis-ichthyosis-factor VIII deficiency syndrome,MONDO,5,0
MONDO_0017838,sclerosteosis,MONDO,129,2
MONDO_0017839,"classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency, salt wasting form",MONDO,1,0
MONDO_0017840,"classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency, simple virilizing form",MONDO,1,0
MONDO_0017842,Senior-Loken syndrome,MONDO,471,3
MONDO_0017845,spastic ataxia,MONDO,732,13
MONDO_0017846,autosomal dominant spastic ataxia,MONDO,122,2
MONDO_0017847,autosomal recessive spastic ataxia,MONDO,427,6
MONDO_0017849,Siegler-Brewer-Carey syndrome,MONDO,0,0
MONDO_0017850,sirenomelia,MONDO,29,0
MONDO_0017851,erythrokeratodermia variabilis,MONDO,176,3
MONDO_0017852,infantile spasms-broad thumbs syndrome,MONDO,10,0
MONDO_0017853,hypersensitivity pneumonitis,MONDO,541,5
MONDO_0017855,T-B- severe combined immunodeficiency,MONDO,1749,16
MONDO_0017856,X-linked spasticity-intellectual disability-epilepsy syndrome,MONDO,2,0
MONDO_0017857,spina bifida-hypospadias syndrome,MONDO,206,0
MONDO_0017865,congenital pulmonary valve stenosis,MONDO,0,0
MONDO_0017867,distal 17p13.1 microdeletion syndrome,MONDO,12,0
MONDO_0017868,diencephalic-mesencephalic junction dysplasia,MONDO,14,0
MONDO_0017869,chondroectodermal dysplasia with night blindness,MONDO,31,0
MONDO_0017886,MIT family translocation renal cell carcinoma,MONDO,45,1
MONDO_0017892,autosomal recessive myogenic arthrogryposis multiplex congenita,MONDO,4,0
MONDO_0017893,inherited acute myeloid leukemia,MONDO,6,0
MONDO_0017894,acute myeloid leukemia with CEBPA somatic mutations,MONDO,0,0
MONDO_0017895,familial papillary or follicular thyroid carcinoma,MONDO,158,2
MONDO_0017896,familial nonmedullary thyroid carcinoma,MONDO,181,5
MONDO_0017904,steroid dehydrogenase deficiency-dental anomalies syndrome,MONDO,74,0
MONDO_0017906,amyloidosis cutis dyschromia,MONDO,3,0
MONDO_0017907,primary lymphoma of the conjunctiva,MONDO,0,0
MONDO_0017909,inherited glutathione synthetase deficiency,MONDO,64,2
MONDO_0017910,dehydrated hereditary stomatocytosis,MONDO,987,1
MONDO_0017913,pure or complex hereditary spastic paraplegia,MONDO,1,1
MONDO_0017917,maternally-inherited spastic paraplegia,MONDO,44,0
MONDO_0017918,white matter hypoplasia-corpus callosum agenesis-intellectual disability syndrome,MONDO,4,0
MONDO_0017919,exstrophy-epispadias complex,MONDO,544,3
MONDO_0017920,deafness-genital anomalies-metacarpal and metatarsal synostosis syndrome,MONDO,7,0
MONDO_0017921,hearing loss-familial salivary gland insensitivity to aldosterone syndrome,MONDO,43,0
MONDO_0017923,multiple synostoses syndrome,MONDO,182,2
MONDO_0017924,central nervous system calcification-deafness-tubular acidosis-anemia syndrome,MONDO,0,0
MONDO_0017925,T-cell immunodeficiency with epidermodysplasia verruciformis,MONDO,1,0
MONDO_0017927,severe lateral tibial bowing with short stature,MONDO,0,0
MONDO_0017928,9p13 microdeletion syndrome,MONDO,3,0
MONDO_0017929,congenital achiasma,MONDO,0,0
MONDO_0017930,mixed sclerosing bone dystrophy with extra-skeletal manifestations,MONDO,0,0
MONDO_0017931,hereditary inclusion body myopathy type 4,MONDO,1,0
MONDO_0017932,muscular hypertrophy-hepatomegaly-polyhydramnios syndrome,MONDO,64,0
MONDO_0017933,hypertrophic cardiomyopathy and renal tubular disease due to mitochondrial DNA mutation,MONDO,15,0
MONDO_0017934,aphonia-deafness-retinal dystrophy-bifid halluces-intellectual disability syndrome,MONDO,1,0
MONDO_0017935,hyperinsulinism due to HNF1A deficiency,MONDO,318,0
MONDO_0017936,benign Samaritan congenital myopathy,MONDO,7,0
MONDO_0017937,autosomal dominant intermediate Charcot-Marie-Tooth disease with neuropathic pain,MONDO,1,0
MONDO_0017939,classic multiminicore myopathy,MONDO,47,0
MONDO_0017940,autosomal dominant Charcot-Marie-Tooth disease type 2 due to KIF5A mutation,MONDO,1,0
MONDO_0017945,ABetaL34V amyloidosis,MONDO,18,0
MONDO_0017946,"ABeta amyloidosis, Iowa type",MONDO,11,0
MONDO_0017947,"ABeta amyloidosis, Italian type",MONDO,11,0
MONDO_0017948,ABetaA21G amyloidosis,MONDO,1,0
MONDO_0017949,"ABeta amyloidosis, Arctic type",MONDO,1,0
MONDO_0017951,trichorhinophalangeal syndrome,MONDO,71,2
MONDO_0017953,hereditary periodic fever syndrome,MONDO,2662,18
MONDO_0017967,testicular agenesis,MONDO,404,0
MONDO_0017968,"46,XY ovotesticular disorder of sex development",MONDO,77,0
MONDO_0017972,classic congenital lipoid adrenal hyperplasia due to STAR deficency,MONDO,1,0
MONDO_0017973,non-classic congenital lipoid adrenal hyperplasia due to STAR deficency,MONDO,1,0
MONDO_0017975,sex chromosome disorder of sex development,MONDO,803,10
MONDO_0017979,autoimmune lymphoproliferative syndrome,MONDO,1760,5
MONDO_0017980,syngnathia multiple anomalies,MONDO,0,0
MONDO_0017981,syngnathia-cleft palate syndrome,MONDO,0,0
MONDO_0017983,humero-radio-ulnar synostosis,MONDO,46,2
MONDO_0017985,congenital radioulnar synostosis,MONDO,185,3
MONDO_0017986,disorder of plasmalogens biosynthesis,MONDO,216,11
MONDO_0017987,syringomyelia,MONDO,79,3
MONDO_0017989,His bundle tachycardia,MONDO,287,0
MONDO_0017990,catecholaminergic polymorphic ventricular tachycardia,MONDO,613,3
MONDO_0017992,autoinflammatory syndrome with pyogenic bacterial infection and amylopectinosis,MONDO,2,0
MONDO_0017994,severe early-onset obesity-insulin resistance syndrome due to SH2B1 deficiency,MONDO,178,0
MONDO_0017995,spondylocostal dysostosis-hypospadias-intellectual disability syndrome,MONDO,0,0
MONDO_0017997,telecanthus-hypertelorism-strabismus-pes cavus syndrome,MONDO,0,0
MONDO_0017998,PLA2G6-associated neurodegeneration,MONDO,329,3
MONDO_0017999,fatty acid hydroxylase-associated neurodegeneration,MONDO,38,0
MONDO_0018000,hereditary thrombocytosis with transverse limb defect,MONDO,1,0
MONDO_0018001,inverse Klippel-Trenaunay syndrome,MONDO,0,0
MONDO_0018002,adult-onset chronic progressive external ophthalmoplegia with mitochondrial myopathy,MONDO,26,1
MONDO_0018004,acute megakaryoblastic leukemia without down syndrome,MONDO,2,0
MONDO_0018005,spastic paraplegia-Paget disease of bone syndrome,MONDO,11,0
MONDO_0018006,adult-onset distal myopathy due to VCP mutation,MONDO,61,0
MONDO_0018007,mosaic genome-wide paternal uniparental disomy,MONDO,0,0
MONDO_0018010,juvenile idiopathic inflammatory myopathy,MONDO,344,2
MONDO_0018013,non-immunoglobulin-mediated membranoproliferative glomerulonephritis,MONDO,279,3
MONDO_0018014,transient neonatal multiple acyl-CoA dehydrogenase deficiency,MONDO,0,0
MONDO_0018015,intermittent hydrarthrosis,MONDO,4,0
MONDO_0018017,goblet cell carcinoma,MONDO,204,0
MONDO_0018019,lead poisoning,MONDO,0,0
MONDO_0018020,mercury poisoning,MONDO,0,0
MONDO_0018021,hypotrichosis-deafness syndrome,MONDO,0,0
MONDO_0018022,hemoglobin Lepore-beta-thalassemia syndrome,MONDO,0,0
MONDO_0018023,hemoglobin M disease,MONDO,433,0
MONDO_0018026,tetraploidy syndrome,MONDO,23,0
MONDO_0018027,duplication/inversion 15q11,MONDO,4,0
MONDO_0018028,tetrasomy 5p,MONDO,9,0
MONDO_0018029,congenital factor XIII deficiency,MONDO,51,1
MONDO_0018030,tetrasomy 9p,MONDO,12,0
MONDO_0018037,hyper-IgE syndrome,MONDO,1264,6
MONDO_0018039,selective IgM deficiency,MONDO,290,0
MONDO_0018043,Thomas syndrome,MONDO,29,0
MONDO_0018044,idiopathic hypersomnia,MONDO,35,0
MONDO_0018045,Hoyeraal-Hreidarsson syndrome,MONDO,44,0
MONDO_0018046,thrombocytopenia-Robin sequence syndrome,MONDO,0,0
MONDO_0018047,familial thrombomodulin anomalies,MONDO,0,0
MONDO_0018050,tibial aplasia-ectrodactyly syndrome,MONDO,308,1
MONDO_0018053,trichothiodystrophy,MONDO,202,5
MONDO_0018054,familial atrial fibrillation,MONDO,550,6
MONDO_0018055,pediatric hepatocellular carcinoma,MONDO,52,0
MONDO_0018060,congenital fibrinogen deficiency,MONDO,113,4
MONDO_0018061,trichodermodysplasia-dental alterations syndrome,MONDO,29,0
MONDO_0018062,autosomal dominant trichoodontoonychodysplasia-syndactyly,MONDO,0,0
MONDO_0018064,trigonocephaly-broad thumbs syndrome,MONDO,0,0
MONDO_0018065,isolated trigonocephaly,MONDO,8,2
MONDO_0018066,trisomy X,MONDO,14,0
MONDO_0018067,triploidy,MONDO,24,0
MONDO_0018068,trisomy 13,MONDO,34,1
MONDO_0018069,distal trisomy 17q,MONDO,17,0
MONDO_0018070,familial multiple fibrofolliculoma,MONDO,0,0
MONDO_0018071,trisomy 18,MONDO,55,1
MONDO_0018072,persistent truncus arteriosus,MONDO,1419,0
MONDO_0018075,neural tube defect,MONDO,1123,16
MONDO_0018076,tuberculosis,MONDO,3945,37
MONDO_0018079,thymic epithelial neoplasm,MONDO,2362,22
MONDO_0018083,transient tyrosinemia of the newborn,MONDO,0,0
MONDO_0018085,umbilical cord ulceration-intestinal atresia syndrome,MONDO,80,0
MONDO_0018086,ulerythema ophryogenesis,MONDO,69,0
MONDO_0018087,viral hemorrhagic fever,MONDO,838,8
MONDO_0018088,familial Mediterranean fever,MONDO,580,1
MONDO_0018089,double outlet right ventricle,MONDO,92,3
MONDO_0018091,microcephaly-brachydactyly-kyphoscoliosis syndrome,MONDO,7,0
MONDO_0018092,Vogt-Koyanagi-Harada disease,MONDO,291,0
MONDO_0018094,Waardenburg syndrome,MONDO,483,8
MONDO_0018095,Weaver-Williams syndrome,MONDO,28,0
MONDO_0018096,Weill-Marchesani syndrome,MONDO,139,3
MONDO_0018097,West syndrome,MONDO,246,3
MONDO_0018098,autosomal dominant limb-girdle muscular dystrophy type 1E (DES),MONDO,2,0
MONDO_0018100,familial primary hypomagnesemia,MONDO,173,12
MONDO_0018101,familial primary hypomagnesemia with normocalciuria and normocalcemia,MONDO,67,2
MONDO_0018102,corneal dystrophy,MONDO,2003,41
MONDO_0018105,Wolfram syndrome,MONDO,177,0
MONDO_0018106,hereditary xanthinuria,MONDO,162,2
MONDO_0018109,fulminant viral hepatitis,MONDO,42,0
MONDO_0018115,epidermal nevus syndrome,MONDO,6,0
MONDO_0018116,galactosemia,MONDO,557,6
MONDO_0018117,"disorder of phospholipids, sphingolipids and fatty acids biosynthesis",MONDO,881,21
MONDO_0018121,mitochondrial DNA maintenance syndrome,MONDO,1,0
MONDO_0018122,digital anomalies-intellectual disability-short stature syndrome,MONDO,0,0
MONDO_0018123,intellectual disability-obesity-brain malformations-facial dysmorphism syndrome,MONDO,1,0
MONDO_0018125,focal epilepsy-intellectual disability-cerebro-cerebellar malformation,MONDO,1,0
MONDO_0018126,progressive myoclonic epilepsy with dystonia,MONDO,11,0
MONDO_0018127,16q24.1 microdeletion syndrome,MONDO,0,0
MONDO_0018128,phalangeal microgeodic syndrome,MONDO,0,0
MONDO_0018129,autosomal recessive cerebellar ataxia with late-onset spasticity,MONDO,67,0
MONDO_0018130,brain dopamine-serotonin vesicular transport disease,MONDO,48,0
MONDO_0018131,neurodevelopmental disorder-craniofacial dysmorphism-cardiac defect-hip dysplasia syndrome due to 9q21 microdeletion,MONDO,6,0
MONDO_0018133,attenuated Chédiak-Higashi syndrome,MONDO,6,0
MONDO_0018134,disorder of melanin metabolism,MONDO,1486,39
MONDO_0018135,oculocutaneous albinism type 1,MONDO,549,4
MONDO_0018136,minimal pigment oculocutaneous albinism type 1,MONDO,1,0
MONDO_0018137,temperature-sensitive oculocutaneous albinism type 1,MONDO,1,0
MONDO_0018141,"pyruvate carboxylase deficiency, infantile form",MONDO,1,0
MONDO_0018142,"pyruvate carboxylase deficiency, severe neonatal type",MONDO,1,0
MONDO_0018143,"pyruvate carboxylase deficiency, benign type",MONDO,1,0
MONDO_0018149,GM1 gangliosidosis,MONDO,181,3
MONDO_0018150,Gaucher disease,MONDO,590,9
MONDO_0018151,coenzyme Q10 deficiency,MONDO,294,9
