id_a,id_b,nombre_a,nombre_b,grado_a,grado_b,n_senales,nombre,sinonimo,referencia,externo,vecindario,jaccard,detalle_nombre,detalle_sinonimo,detalle_referencia,detalle_externo,detalle_vecindario,detalle_jaccard,alguno_es_cascara,de_identidad,grado_secundario
MONDO_0007353,Orphanet_1471,coloboma of macula-brachydactyly type B syndrome,Coloboma of macula - brachydactyly type B,32,29,3,True,False,True,False,False,True,coloboma of macula brachydactyly type b,,Orphanet:1471,,,0.906,False,True,29
MONDO_0007355,Orphanet_1473,uveal coloboma-cleft lip and palate-intellectual disability,Uveal coloboma - cleft lip and palate - intellectual disability,157,103,3,True,True,True,False,False,False,uveal coloboma cleft lip and palate intellectual disability,uveal coloboma-cleft lip and palate-intellectual disability,Orphanet:1473,,,,False,True,103
MONDO_0007401,Orphanet_1538,craniosynostosis-Dandy-Walker malformation-hydrocephalus syndrome,Craniosynostosis - Dandy-Walker malformation - hydrocephalus,53,47,3,True,True,True,False,False,False,craniosynostosis dandy walker malformation hydrocephalus,craniosynostosis-Dandy-Walker malformation-hydrocephalus syndrome,Orphanet:1538,,,,False,True,47
MONDO_0007405,Orphanet_207,Crouzon syndrome,Crouzon disease,104,32,3,True,True,True,False,False,False,crouzon,Crouzon disease,Orphanet:207,,,,False,True,32
MONDO_0007420,Orphanet_79499,autosomal dominant deafness - onychodystrophy syndrome,Autosomal dominant deafness-onychodystrophy syndrome,23,79,3,True,True,True,False,False,False,autosomal dominant deafness onychodystrophy,autosomal dominant deafness-onychodystrophy syndrome,Orphanet:79499,,,,False,True,23
MONDO_0007435,Orphanet_101,dentatorubral-pallidoluysian atrophy,Dentatorubral pallidoluysian atrophy,229,282,3,True,True,True,False,False,False,dentatorubral pallidoluysian atrophy,dentatorubral pallidoluysian atrophy,Orphanet:101,,,,False,True,229
MONDO_0007470,Orphanet_85192,calvarial doughnut lesions-bone fragility syndrome,Calvarial doughnut lesions - bone fragility,109,108,3,True,False,True,False,False,True,calvarial doughnut lesions bone fragility,,Orphanet:85192,,,0.991,False,True,108
MONDO_0007481,Orphanet_240,Leri-Weill dyschondrosteosis,Léri-Weill dyschondrosteosis,326,319,3,True,True,True,False,False,False,leri weill dyschondrosteosis,Leri Weill dyschondrosteosis,Orphanet:240,,,,False,True,319
MONDO_0007504,Orphanet_2405,thickened earlobes-conductive deafness syndrome,Thickened earlobes - conductive deafness,50,49,3,True,False,True,False,False,True,thickened earlobes conductive deafness,,Orphanet:2405,,,0.98,False,True,49
MONDO_0007507,Orphanet_1658,absence of fingerprints-congenital milia syndrome,Absence of fingerprints - congenital milia,24,25,3,True,True,True,False,False,False,absence of fingerprints congenital milia,absence of fingerprints congenital milia,Orphanet:1658,,,,False,True,24
MONDO_0007555,Orphanet_79401,"pidermolysis bullosa simplex 5A, Ogna type","Epidermolysis bullosa simplex, Ogna type",23,22,3,False,True,True,False,False,True,,"epidermolysis bullosa simplex, Ogna type",Orphanet:79401,,,0.957,False,True,22
MONDO_0007620,Orphanet_79292,fish eye disease,Fish-eye disease,71,353,3,True,True,True,False,False,False,fish eye,fish eye disease,Orphanet:79292,,,,False,True,71
MONDO_0007666,Orphanet_2085,glaucoma-sleep apnea syndrome,Glaucoma - sleep apnea,2,1,3,True,True,True,False,False,False,glaucoma sleep apnea,glaucoma sleep apnea,Orphanet:2085,,,,True,True,1
MONDO_0007716,Orphanet_98791,alpha thalassemia-intellectual disability syndrome type 1,Alpha-thalassemia - intellectual disability syndrome linked to chromosome 16,428,418,3,False,True,True,False,False,True,,alpha-thalassemia-intellectual disability syndrome linked to chromosome 16,Orphanet:98791,,,0.958,True,True,418
MONDO_0007787,Orphanet_1023,Ambras type hypertrichosis universalis congenita,"Congenital generalized hypertrichosis, Ambras type",60,58,3,False,True,True,False,False,True,,"congenital generalized hypertrichosis, Ambras type",Orphanet:1023,,,0.967,False,True,58
MONDO_0007791,Orphanet_93372,familial hypocalciuric hypercalcemia 1,Familial hypocalciuric hypercalcemia type 1,73,72,3,False,True,True,False,False,True,,familial hypocalciuric hypercalcemia type 1,Orphanet:93372,,,0.959,False,True,72
MONDO_0007792,Orphanet_101049,familial hypocalciuric hypercalcemia 2,Familial hypocalciuric hypercalcemia type 2,46,44,3,False,True,True,False,False,True,,familial hypocalciuric hypercalcemia type 2,Orphanet:101049,,,0.957,False,True,44
MONDO_0007795,Orphanet_2491,mullerian duct anomalies-limb anomalies syndrome,Müllerian duct anomalies - limb anomalies,52,79,3,True,True,True,False,False,False,mullerian duct anomalies limb anomalies,Müllerian duct anomalies-limb anomalies syndrome,Orphanet:2491,,,,False,True,52
MONDO_0007885,Orphanet_2380,Legg-Calve-Perthes disease,Legg-Calvé-Perthes disease,104,91,3,True,True,True,False,False,False,legg calve perthes,Legg Calvé Perthes Disease,Orphanet:2380,,,,False,True,91
MONDO_0007917,Orphanet_86914,lymphedema-cerebral arteriovenous anomaly syndrome,Lymphedema - cerebral arteriovenous anomaly,28,27,3,True,False,True,False,False,True,lymphedema cerebral arteriovenous anomaly,,Orphanet:86914,,,0.964,False,True,27
MONDO_0007922,Orphanet_33001,lymphedema-distichiasis syndrome,Lymphedema - distichiasis,48,30,3,True,True,True,False,False,False,lymphedema distichiasis,lymphedema-distichiasis syndrome,Orphanet:33001,,,,False,True,30
MONDO_0007984,Orphanet_2504,metaphyseal dysplasia-maxillary hypoplasia-brachydacty syndrome,Metaphyseal dysplasia - maxillary hypoplasia - brachydacty,98,97,3,True,False,True,False,False,True,metaphyseal dysplasia maxillary hypoplasia brachydacty,,Orphanet:2504,,,0.99,False,True,97
MONDO_0007992,Orphanet_2536,microcornea-glaucoma-absent frontal sinuses syndrome,Microcornea - glaucoma - absent frontal sinuses,22,21,3,True,False,True,False,False,True,microcornea glaucoma absent frontal sinuses,,Orphanet:2536,,,0.955,False,True,21
MONDO_0008016,Orphanet_3377,trismus-pseudocamptodactyly syndrome,Trismus - pseudocamptodactyly,33,30,3,True,True,False,False,False,True,trismus pseudocamptodactyly,trismus-pseudocamptodactyly syndrome,,,,0.909,False,True,30
MONDO_0008038,Orphanet_2585,ataxia-pancytopenia syndrome,Ataxia - pancytopenia,460,27,3,True,True,True,False,False,False,ataxia pancytopenia,ataxia-pancytopenia syndrome,Orphanet:2585,,,,False,True,27
MONDO_0008043,Orphanet_2589,myoclonus-cerebellar ataxia-deafness syndrome,Myoclonus - cerebellar ataxia - deafness,122,75,3,True,True,True,False,False,False,myoclonus cerebellar ataxia deafness,myoclonus cerebellar ataxia deafness,Orphanet:2589,,,,False,True,75
MONDO_0008090,Orphanet_2686,cyclic hematopoiesis,Cyclic neutropenia,774,257,3,False,True,True,True,False,False,,cyclic neutropenia,Orphanet:2686,C0221023,,,False,True,257
MONDO_0008341,Orphanet_2999,ptosis-strabismus-ectopic pupils syndrome,Ptosis - strabismus - ectopic pupils,7,6,3,True,True,True,False,False,False,ptosis strabismus ectopic pupils,ptosis strabismus ectopic pupils,Orphanet:2999,,,,False,True,6
MONDO_0008357,Orphanet_2252,radial hypoplasia-triphalangeal thumbs-hypospadias-maxillary diastema syndrome,Radial hypoplasia - triphalangeal thumbs - hypospadias - maxillary diastema,37,5,3,True,True,True,False,False,False,radial hypoplasia triphalangeal thumbs hypospadias maxillary diastema,radial hypoplasia triphalangeal thumbs hypospadias maxillary diastema,Orphanet:2252,,,,True,True,5
MONDO_0008403,Orphanet_1003,scalp defects-postaxial polydactyly syndrome,Scalp defects - postaxial polydactyly,26,17,3,True,True,True,False,False,False,scalp defects postaxial polydactyly,scalp defects postaxial polydactyly,Orphanet:1003,,,,False,True,17
MONDO_0008440,Orphanet_2820,spastic paraplegia-nephritis-deafness syndrome,Spastic paraplegia - nephritis - deafness,91,71,3,True,True,True,False,False,False,spastic paraplegia nephritis deafness,spastic paraplegia - nephritis - deafness,Orphanet:2820,,,,False,True,71
MONDO_0008442,Orphanet_2821,spastic paraplegia-neuropathy-poikiloderma syndrome,Spastic paraplegia - neuropathy - poikiloderma,34,27,3,True,True,True,False,False,False,spastic paraplegia neuropathy poikiloderma,spastic paraplegia neuropathy poikiloderma,Orphanet:2821,,,,False,True,27
MONDO_0008445,Orphanet_3038,delayed speech-facial asymmetry-strabismus-ear lobe creases syndrome,Delayed speech - facial asymmetry - strabismus - ear lobe creases,11,10,3,True,False,True,False,False,True,delayed speech facial asymmetry strabismus ear lobe creases,,Orphanet:3038,,,0.909,True,True,10
MONDO_0008486,Orphanet_3184,steatocystoma multiplex-natal teeth syndrome,Steatocystoma multiplex - natal teeth,59,58,3,True,False,True,False,False,True,steatocystoma multiplex natal teeth,,Orphanet:3184,,,0.983,False,True,58
MONDO_0008520,Orphanet_1275,brachydactyly-elbow wrist dysplasia syndrome,Brachydactyly - elbow wrist dysplasia,124,79,3,True,True,True,False,False,False,brachydactyly elbow wrist dysplasia,brachydactyly elbow wrist dysplasia,Orphanet:1275,,,,False,True,79
MONDO_0008562,Orphanet_2251,thumb deformity-alopecia-pigmentation anomaly syndrome,Thumb deformity - alopecia - pigmentation anomaly,58,7,3,True,True,True,False,False,False,thumb deformity alopecia pigmentation anomaly,"thumb deformity, alopecia, pigmentation anomaly",Orphanet:2251,,,,True,True,7
MONDO_0008645,Orphanet_3201,ventricular extrasystoles with syncopal episodes-perodactyly-robin sequence syndrome,Ventricular extrasystoles with syncopal episodes - perodactyly - Robin sequence,124,94,3,True,True,True,False,False,False,ventricular extrasystoles with syncopal episodes perodactyly robin sequence,ventricular extrasystoles with syncopal episodes - perodactyly - Robin sequence,Orphanet:3201,,,,False,True,94
MONDO_0008699,Orphanet_929,achalasia microcephaly syndrome,Achalasia - microcephaly,11,6,3,True,True,True,False,False,False,achalasia microcephaly,achalasia microcephaly,Orphanet:929,,,,True,True,6
MONDO_0008714,Orphanet_1788,acrofacial dysostosis Rodriguez type,"Acrofacial dysostosis, Rodríguez type",73,118,3,True,True,True,False,False,False,acrofacial dysostosis rodriguez type,"acrofacial dysostosis, Rodríguez type",Orphanet:1788,,,,False,True,73
MONDO_0008750,Orphanet_2513,microcephaly-albinism-digital anomalies syndrome,Microcephaly - albinism - digital anomalies,164,145,3,True,True,True,False,False,False,microcephaly albinism digital anomalies,microcephaly-albinism-digital anomalies syndrome,Orphanet:2513,,,,False,True,145
MONDO_0008754,Orphanet_1005,alopecia - contractures - dwarfism - intellectual disability syndrome,Alopecia-contractures-dwarfism-intellectual disability syndrome,75,83,3,True,True,True,False,False,False,alopecia contractures dwarfism intellectual disability,alopecia-contractures-dwarfism intellectual disability syndrome,Orphanet:1005,,,,False,True,75
MONDO_0008756,Orphanet_2850,alopecia - intellectual disability syndrome,Alopecia-intellectual disability syndrome,2,165,3,True,True,True,False,False,False,alopecia intellectual disability,alopecia-intellectual disability syndrome,Orphanet:2850,,,,False,True,2
MONDO_0008767,Orphanet_228346,neuronal ceroid lipofuscinosis 3,CLN3 disease,60,58,3,False,True,True,False,False,True,,CLN3,Orphanet:228346,,,0.934,False,True,58
MONDO_0008799,Orphanet_77298,anophthalmia/microphthalmia-esophageal atresia syndrome,Anophthalmia/microphthalmia - esophageal atresia,54,51,3,True,True,True,False,False,False,anophthalmia microphthalmia esophageal atresia,anophthalmia microphthalmia esophageal atresia,Orphanet:77298,,,,False,True,51
MONDO_0008808,Orphanet_1116,aplasia cutis congenita-intestinal lymphangiectasia syndrome,Aplasia cutis congenita - intestinal lymphangiectasia,220,109,3,True,True,True,False,False,False,aplasia cutis congenita intestinal lymphangiectasia,aplasia cutis congenita intestinal lymphangiectasia,Orphanet:1116,,,,False,True,109
MONDO_0008809,Orphanet_2926,polyneuropathy-hand defect syndrome,Polyneuropathy - hand defect,7,13,3,True,True,True,False,False,False,polyneuropathy hand defect,"polyneuropathy, hand defect",Orphanet:2926,,,,False,True,7
MONDO_0008814,Orphanet_90,hyperargininemia,Argininemia,54,98,3,False,True,True,True,False,False,,argininemia,Orphanet:90,C0268548,,,False,True,54
MONDO_0008825,Orphanet_1150,arthrogryposis multiplex congenita-whistling face syndrome,Arthrogryposis multiplex congenita - whistling face,33,28,3,True,True,True,False,False,False,arthrogryposis multiplex congenita whistling face,arthrogryposis multiplex congenita whistling face,Orphanet:1150,,,,False,True,28
MONDO_0008840,Orphanet_100,ataxia telangiectasia,Ataxia-telangiectasia,95,2715,3,True,True,True,False,False,False,ataxia telangiectasia,ataxia - telangiectasia,Orphanet:100,,,,False,True,95
MONDO_0008875,Orphanet_2057,blepharophimosis-ptosis-esotropia-syndactyly-short stature syndrome,Blepharophimosis - ptosis - esotropia - syndactyly - short stature,28,19,3,True,True,True,False,False,False,blepharophimosis ptosis esotropia syndactyly short stature,blepharophimosis - ptosis - esotropia - syndactyly - short stature,Orphanet:2057,,,,False,True,19
MONDO_0008919,Orphanet_158,systemic primary carnitine deficiency disease,Systemic primary carnitine deficiency,192,62,3,True,True,True,False,False,False,systemic primary carnitine deficiency,systemic primary carnitine deficiency,Orphanet:158,,,,False,True,62
MONDO_0008924,Orphanet_1376,congenital cataract-ichthyosis syndrome,Congenital cataract - ichthyosis,221,220,3,True,False,True,False,False,True,congenital cataract ichthyosis,,Orphanet:1376,,,0.995,False,True,220
MONDO_0008928,Orphanet_1368,cataract-ataxia-deafness syndrome,Cataract - ataxia - deafness,72,38,3,True,True,True,False,False,False,cataract ataxia deafness,cataract ataxia deafness,Orphanet:1368,,,,False,True,38
MONDO_0008935,Orphanet_1173,cerebellar ataxia-hypogonadism syndrome,Cerebellar ataxia - hypogonadism,55,107,3,True,True,True,False,False,False,cerebellar ataxia hypogonadism,cerebellar ataxia - hypogonadism,Orphanet:1173,,,,False,True,55
MONDO_0008941,Orphanet_2031,hepatic fibrosis-renal cysts-intellectual disability syndrome,Hepatic fibrosis - renal cysts - intellectual disability,32,31,3,True,False,True,False,False,True,hepatic fibrosis renal cysts intellectual disability,,Orphanet:2031,,,0.969,False,True,31
MONDO_0008943,Orphanet_1170,autosomal recessive spinocerebellar ataxia 2,Autosomal recessive cerebelloparenchymal disorder type 3,147,150,3,False,True,True,False,False,True,,autosomal recessive cerebelloparenchymal disorder type 3,Orphanet:1170,,,0.967,False,True,147
MONDO_0008963,Orphanet_167,Chediak-Higashi syndrome,Chédiak-Higashi syndrome,229,2022,3,True,True,True,False,False,False,chediak higashi,Chediak Higashi Syndrome,Orphanet:167,,,,False,True,229
MONDO_0008980,Orphanet_1180,ataxia-hypogonadism-choroidal dystrophy syndrome,Ataxia - hypogonadism - choroidal dystrophy,120,37,3,True,True,True,False,False,False,ataxia hypogonadism choroidal dystrophy,ataxia - hypogonadism - choroidal dystrophy,Orphanet:1180,,,,False,True,37
MONDO_0008993,Orphanet_2010,cleft palate-stapes fixation-oligodontia syndrome,Cleft palate - stapes fixation - oligodontia,64,46,3,True,True,True,False,False,False,cleft palate stapes fixation oligodontia,cleft palate stapes fixation oligodontia,Orphanet:2010,,,,False,True,46
MONDO_0009001,Orphanet_91494,macular coloboma-cleft palate-hallux valgus syndrome,Macular coloboma - cleft palate - hallux valgus,28,27,3,True,False,True,False,False,True,macular coloboma cleft palate hallux valgus,,Orphanet:91494,,,0.964,False,True,27
MONDO_0009018,Orphanet_98972,central cloudy dystrophy of François,Central cloudy dystrophy of Francois,5,187,3,True,True,True,False,False,False,central cloudy dystrophy of francois,central cloudy dystrophy of Francois,Orphanet:98972,,,,False,True,5
MONDO_0009038,Orphanet_1533,craniosynostosis-fibular aplasia syndrome,Craniosynostosis - fibular aplasia,68,67,3,True,False,True,False,False,True,craniosynostosis fibular aplasia,,Orphanet:1533,,,0.985,False,True,67
MONDO_0009085,Orphanet_3239,deafness-vitiligo-achalasia syndrome,Deafness - vitiligo - achalasia,28,23,3,True,True,True,False,False,False,deafness vitiligo achalasia,deafness vitiligo achalasia,Orphanet:3239,,,,False,True,23
MONDO_0009086,Orphanet_3217,deafness-small bowel diverticulosis-neuropathy syndrome,Deafness -  small bowel diverticulosis - neuropathy,77,71,3,True,False,True,False,False,True,deafness small bowel diverticulosis neuropathy,,Orphanet:3217,,,0.922,False,True,71
MONDO_0009089,Orphanet_3230,deafness-oligodontia syndrome,Deafness - oligodontia,45,4,3,True,True,True,False,False,False,deafness oligodontia,deafness oligodontia syndrome,Orphanet:3230,,,,True,True,4
MONDO_0009150,Orphanet_1882,hypohidrotic ectodermal dysplasia-hypothyroidism-ciliary dyskinesia syndrome,Hypohidrotic ectodermal dysplasia - hypothyroidism - ciliary dyskinesia,55,25,3,True,True,True,False,False,False,hypohidrotic ectodermal dysplasia hypothyroidism ciliary dyskinesia,hypohidrotic ectodermal dysplasia - hypothyroidism - ciliary dyskinesia,Orphanet:1882,,,,False,True,25
MONDO_0009156,Orphanet_1892,ectrodactyly-polydactyly syndrome,Ectrodactyly - polydactyly,93,4,3,True,True,True,False,False,False,ectrodactyly polydactyly,ectrodactyly polydactyly,Orphanet:1892,,,,True,True,4
MONDO_0009162,Orphanet_289,Ellis-van Creveld syndrome,Ellis Van Creveld syndrome,108,93,3,True,True,True,False,False,False,ellis van creveld,Ellis Van Creveld Syndrome,Orphanet:289,,,,False,True,93
MONDO_0009188,Orphanet_1951,epilepsy-telangiectasia syndrome,Epilepsy telangiectasia,88,7,3,True,True,True,False,False,False,epilepsy telangiectasia,epilepsy telangiectasia,Orphanet:1951,,,,True,True,7
MONDO_0009265,Orphanet_77259,Gaucher disease type I,Gaucher disease type 1,103,254,3,False,True,True,True,False,False,,Gaucher disease type 1,Orphanet:77259,C1961835,,,False,True,103
MONDO_0009279,Orphanet_869,triple-A syndrome,Triple A syndrome,40,102,3,True,True,True,False,False,False,triple a,triple A syndrome,Orphanet:869,,,,False,True,40
MONDO_0009299,Orphanet_243,46 XX gonadal dysgenesis,"46,XX gonadal dysgenesis",343,472,3,True,True,True,False,False,False,46 xx gonadal dysgenesis,"46,XX gonadal dysgenesis",Orphanet:243,,,,False,True,343
MONDO_0009321,Orphanet_2110,hallux varus-preaxial polysyndactyly syndrome,Hallux varus - preaxial polysyndactyly,80,79,3,True,False,True,False,False,True,hallux varus preaxial polysyndactyly,,Orphanet:2110,,,0.988,False,True,79
MONDO_0009333,Orphanet_1655,mullerian derivatives-lymphangiectasia-polydactyly syndrome,Müllerian derivatives - lymphangiectasia - polydactyly,48,52,3,True,True,True,False,False,False,mullerian derivatives lymphangiectasia polydactyly,Müllerian derivatives-lymphangiectasia-polydactyly syndrome,Orphanet:1655,,,,False,True,48
MONDO_0009344,Orphanet_2153,Hirschsprung disease-nail hypoplasia-dysmorphism syndrome,Hirschsprung disease - nail hypoplasia - dysmorphism,21,20,3,True,False,True,False,False,True,hirschsprung disease nail hypoplasia dysmorphism,,Orphanet:2153,,,0.952,False,True,20
MONDO_0009373,Orphanet_79156,seizures-intellectual disability due to hydroxylysinuria syndrome,Seizures - intellectual disability due to hydroxylysinuria,40,38,3,True,False,True,False,False,True,seizures intellectual disability due to hydroxylysinuria,,Orphanet:79156,,,0.95,False,True,38
MONDO_0009404,Orphanet_2213,"hypertelorism, microtia, facial clefting syndrome",Hypertelorism-microtia-facial clefting syndrome,63,28,3,True,True,True,False,False,False,hypertelorism microtia facial clefting,hypertelorism microtia facial clefting syndrome,Orphanet:2213,,,,False,True,28
MONDO_0009405,Orphanet_2218,cervical hypertrichosis-peripheral neuropathy syndrome,Cervical hypertrichosis - peripheral neuropathy,48,42,3,True,True,True,False,False,False,cervical hypertrichosis peripheral neuropathy,cervical hypertrichosis peripheral neuropathy,Orphanet:2218,,,,False,True,42
MONDO_0009406,Orphanet_1517,hypertrichotic osteochondrodysplasia Cantu type,"Hypertrichotic osteochondrodysplasia, Cantu type",80,75,3,True,True,True,False,False,False,hypertrichotic osteochondrodysplasia cantu type,"hypertrichotic osteochondrodysplasia, Cantu type",Orphanet:1517,,,,False,True,75
MONDO_0009417,Orphanet_2410,hypergonadotropic hypogonadism-cataract syndrome,Hypergonadotropic hypogonadism - cataract syndrome,488,451,3,True,False,True,False,False,True,hypergonadotropic hypogonadism cataract,,Orphanet:2410,,,0.924,False,True,451
MONDO_0009444,Orphanet_2269,ichthyosis-alopecia-eclabion-ectropion-intellectual disability syndrome,Ichthyosis - alopecia - eclabion - ectropion - intellectual disability,70,15,3,True,True,True,False,False,False,ichthyosis alopecia eclabion ectropion intellectual disability,ichthyosis alopecia eclabion ectropion intellectual disability,Orphanet:2269,,,,False,True,15
MONDO_0009490,Orphanet_678,Papillon-Lefevre disease,Papillon-Lefèvre syndrome,71,63,3,True,True,True,False,False,False,papillon lefevre,PAPILLON-Lefevre syndrome,Orphanet:678,,,,False,True,63
MONDO_0009516,Orphanet_2310,absence deformity of leg-cataract syndrome,Absence deformity of leg - cataract,100,90,3,True,False,True,False,False,True,absence deformity of leg cataract,,Orphanet:2310,,,0.9,False,True,90
MONDO_0009524,Orphanet_1891,intellectual disability-spasticity-ectrodactyly syndrome,Intellectual disability - spasticity - ectrodactyly,50,9,3,True,True,True,False,False,False,intellectual disability spasticity ectrodactyly,intellectual disability spasticity ectrodactyly,Orphanet:1891,,,,False,True,9
MONDO_0009543,Orphanet_2083,prominent glabella-microcephaly-hypogenitalism syndrome,Prominent glabella - microcephaly - hypogenitalism,26,17,3,True,True,True,False,False,False,prominent glabella microcephaly hypogenitalism,prominent glabella microcephaly hypogenitalism,Orphanet:2083,,,,True,True,17
MONDO_0009567,Orphanet_559,Marinesco-Sjogren syndrome,Marinesco-Sjögren syndrome,443,42,3,True,True,True,False,False,False,marinesco sjogren,Marinesco-Sjogren syndrome,Orphanet:559,,,,False,True,42
MONDO_0009589,Orphanet_2631,mesomelic dwarfism-cleft palate-camptodactyly syndrome,Mesomelic dwarfism - cleft palate - camptodactyly,124,83,3,True,True,True,False,False,False,mesomelic dwarfism cleft palate camptodactyly,mesomelic dwarfism cleft palate camptodactyly,Orphanet:2631,,,,False,True,83
MONDO_0009599,Orphanet_2502,metaphyseal dysostosis-intellectual disability-conductive deafness syndrome,Metaphyseal dysostosis - intellectual disability - conductive deafness,298,173,3,True,True,True,False,False,False,metaphyseal dysostosis intellectual disability conductive deafness,metaphyseal dysostosis intellectual disability conductive deafness,Orphanet:2502,,,,False,True,173
MONDO_0009618,Orphanet_2515,microcephaly-cardiomyopathy syndrome,Microcephaly - cardiomyopathy,70,52,3,True,True,True,False,False,False,microcephaly cardiomyopathy,microcephaly-cardiomyopathy,Orphanet:2515,,,,False,True,52
MONDO_0009621,Orphanet_2522,microcephaly-cervical spine fusion anomalies syndrome,Microcephaly - cervical spine fusion anomalies,92,51,3,True,True,True,False,False,False,microcephaly cervical spine fusion anomalies,microcephaly cervical spine fusion anomalies,Orphanet:2522,,,,False,True,51
MONDO_0009642,Orphanet_2751,orofaciodigital syndrome type II,Orofaciodigital syndrome type 2,157,170,3,False,True,True,False,False,True,,orofaciodigital syndrome type 2,Orphanet:2751,,,0.901,False,True,157
MONDO_0009698,Orphanet_308,Unverricht-Lundborg syndrome,Unverricht-Lundborg disease,192,280,3,True,True,True,False,False,False,unverricht lundborg,Unverricht - Lundborg disease,Orphanet:308,,,,False,True,192
MONDO_0009699,Orphanet_163696,action myoclonus-renal failure syndrome,Action myoclonus - renal failure syndrome,81,30,3,True,True,True,False,False,False,action myoclonus renal failure,action myoclonus-renal failure syndrome,Orphanet:163696,,,,False,True,30
MONDO_0009729,Orphanet_2668,nephropathy - deafness - hyperparathyroidism syndrome,Nephropathy-deafness-hyperparathyroidism syndrome,1,100,3,True,True,True,False,False,False,nephropathy deafness hyperparathyroidism,nephropathy - deafness - hyperparathyroidism,Orphanet:2668,,,,True,True,1
MONDO_0009820,Orphanet_2788,osteoporosis-pseudoglioma syndrome,Osteoporosis - pseudoglioma,1240,37,3,True,True,True,False,False,False,osteoporosis pseudoglioma,osteoporosis pseudoglioma syndrome,Orphanet:2788,,,,False,True,37
MONDO_0009843,Orphanet_280293,hypomyelinating leukodystrophy 3,Pelizaeus-Merzbacher-like disease due to AIMP1 mutation,31,30,3,False,True,True,False,False,True,,Pelizaeus-Merzbacher-like disease due to AIMP1 mutation,Orphanet:280293,,,0.968,False,True,30
MONDO_0009857,Orphanet_2856,persistent Mullerian duct syndrome,Persistent Müllerian duct syndrome,711,1050,3,True,True,True,False,False,False,persistent mullerian duct,persistent Mullerian duct syndrome,Orphanet:2856,,,,False,True,711
MONDO_0009871,Orphanet_2891,pili torti-developmental delay-neurological abnormalities syndrome,Pili torti - developmental delay - neurological abnormalities,73,33,3,True,True,True,False,False,False,pili torti developmental delay neurological abnormalities,pili torti developmental delay neurological abnormalities,Orphanet:2891,,,,False,True,33
MONDO_0009872,Orphanet_123,Bjornstad syndrome,Björnstad syndrome,458,84,3,True,True,True,False,False,False,bjornstad,BJörnstad syndrome,Orphanet:123,,,,False,True,84
MONDO_0009978,Orphanet_1574,retinal degeneration-nanophthalmos-glaucoma syndrome,Retinal degeneration - nanophthalmos - glaucoma,156,121,3,True,True,True,False,False,False,retinal degeneration nanophthalmos glaucoma,"retinal degeneration, nanophthalmos, glaucoma",Orphanet:1574,,,,False,True,121
MONDO_0010007,Orphanet_2511,microbrachycephaly-ptosis-cleft lip syndrome,Microbrachycephaly - ptosis - cleft lip,58,32,3,True,True,True,False,False,False,microbrachycephaly ptosis cleft lip,microbrachycephaly ptosis cleft lip,Orphanet:2511,,,,True,True,32
MONDO_0010024,Orphanet_93268,Beemer-Langer syndrome,"Short rib-polydactyly syndrome, Beemer-Langer type",105,98,3,False,True,True,False,False,True,,short rib polydactyly syndrome Beemer-Langer type,Orphanet:93268,,,0.933,False,True,98
MONDO_0010046,Orphanet_101003,hereditary spastic paraplegia 23,Autosomal recessive spastic paraplegia type 23,35,35,3,False,True,True,False,False,True,,autosomal recessive spastic paraplegia type 23,Orphanet:101003,,,0.944,False,True,35
MONDO_0010077,Orphanet_93358,spondyloepimetaphyseal dysplasia-short limb-abnormal calcification syndrome,Spondyloepimetaphyseal dysplasia - short limb - abnormal calcification,67,234,3,True,True,True,False,False,False,spondyloepimetaphyseal dysplasia short limb abnormal calcification,spondyloepimetaphyseal dysplasia - short limb - abnormal calcification,Orphanet:93358,,,,False,True,67
MONDO_0010094,Orphanet_3275,spondylocarpotarsal synostosis syndrome,Spondylocarpotarsal synostosis,142,50,3,True,True,True,False,False,False,spondylocarpotarsal synostosis,spondylocarpotarsal synostosis,Orphanet:3275,,,,False,True,50
MONDO_0010121,Orphanet_3320,thrombocytopenia-absent radius syndrome,Thrombocytopenia - absent radius,276,87,3,True,True,True,False,False,False,thrombocytopenia absent radius,Thrombocytopenia Absent Radius Syndrome,Orphanet:3320,,,,False,True,87
MONDO_0010125,Orphanet_2489,upper limb defect-eye and ear abnormalities syndrome,Upper limb defect - eye and ear abnormalities,140,136,3,True,False,True,False,False,True,upper limb defect eye and ear abnormalities,,Orphanet:2489,,,0.971,False,True,136
MONDO_0010161,Orphanet_882,tyrosinemia type I,Tyrosinemia type 1,71,219,3,False,True,True,True,False,False,,Tyrosinemia Type 1,Orphanet:882,C0268490,,,False,True,71
MONDO_0010162,Orphanet_69723,tyrosinemia type III,Tyrosinemia type 3,47,43,3,False,True,True,False,False,True,,tyrosinemia type 3,Orphanet:69723,,,0.915,False,True,43
MONDO_0010319,Orphanet_93952,syndromic X-linked intellectual disability Hedera type,"X-linked intellectual disability, Hedera type",177,191,3,False,True,True,False,False,True,,"X-linked intellectual disability, Hedera type",Orphanet:93952,,,0.907,False,True,177
MONDO_0010337,Orphanet_137831,X-linked intellectual disability-cerebellar hypoplasia syndrome,X-linked intellectual disability - cerebellar hypoplasia,47,41,3,True,True,True,False,False,False,x linked intellectual disability cerebellar hypoplasia,X-linked intellectual disability-cerebellar hypoplasia syndrome,Orphanet:137831,,,,False,True,41
